Type,Line,Space,ID,Origin,InitialOrigin,Reference1,Reference2,Reference3,Tags,Roles,MaxUnauthorised,NumberReference1,NumberReference2,NumberReference3
image,392,32,54742139-b171-4a6a-8d94-4e27b9b4e3aa,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/32b-s-Gravenmoer-tweede-uitgave-1954.jpg,,rivierkaart,3,3,,,-1,392,,
image,393,32,9f2bac1e-d294-4cdf-ac33-0546c66c70ee,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/33-Geertruidenberg-vierde-uitgave-1941.jpg,,rivierkaart,3,3,,,-1,393,,
image,394,32,3e6f0797-1a15-4345-81ad-55437faeda67,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/33a-Kop-van-t-Land-derde-uitgave-1937.jpg,,rivierkaart,3,3,,,-1,394,,
image,395,32,1d5e84d7-17b9-44e1-ac4c-caff2b5bf8ed,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/33b-Steelhoven-tweede-uitgave-1954.jpg,,rivierkaart,3,3,,,-1,395,,
image,396,32,06b728db-aafb-4a2c-99e0-19f6e57cfc8b,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/34-Hoge-Zwaluwe-vierde-uitgave-1934.jpg,,rivierkaart,3,3,,,-1,396,,
image,397,32,68b1f0b8-f30a-4d94-945c-9405687da9e4,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/35-Lage-Zwaluwe-vierde-uitgave-1934.jpg,,rivierkaart,3,3,,,-1,397,,
image,398,32,c2d9633a-fff3-4afd-a87e-46a779e4a722,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/36-Moerdijk-vierde-uitgave-1940.jpg,,rivierkaart,3,3,,,-1,398,,
image,399,32,bd556d5c-6681-4a9c-87cc-30a01e9d6745,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/37-Noordschans-derde-uitgave-1940.jpg,,rivierkaart,3,3,,,-1,399,,
image,400,32,d0eb2048-a5f5-42a7-83d5-be23cb467d4a,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/38-Willemstad-tweede-uitgave-1959.jpg,,rivierkaart,3,3,,,-1,400,,
image,401,32,20116730-53af-4b19-88a9-1655349e3fdd,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/39-Dintelsas-tweede-uitgave-1957.jpg,,rivierkaart,3,3,,,-1,401,,
image,402,32,a236871b-89a6-4c7b-9da9-4b07d5c65408,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/40-Den-Bommel-tweede-uitgave-1958.jpg,,rivierkaart,3,3,,,-1,402,,
image,403,32,e9c9465a-671d-4858-8254-1e8e496feee1,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/41-Tien-Gemeten-tweede-uitgave-1950.jpg,,rivierkaart,3,3,,,-1,403,,
image,404,32,cf77a862-96d9-4e43-85c5-db9ed3bcd0cc,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/42-Stad-aan-t-Haringvliet-tweede-uitgave-1957.jpg,,rivierkaart,3,3,,,-1,404,,
image,405,32,09729e2a-c458-4d7a-83f8-744b7b297673,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/43-Middelharnis-eerste-uitgave-1953.jpg,,rivierkaart,3,3,,,-1,405,,
image,406,32,577be536-de48-4c9c-9183-032a2c881cc0,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/44-Hellevoetsluis-eerste-uitgave-1959.jpg,,rivierkaart,3,3,,,-1,406,,
image,407,32,e5c9b2ef-13cc-4dd0-a568-51626256aa6f,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/45-Goedereede-eerste-uitgave-1960.jpg,,rivierkaart,3,3,,,-1,407,,
image,408,32,877227ca-a12a-4a1a-945c-1072873f3899,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/46-Rockanje-eerste-uitgave-1958.jpg,,rivierkaart,3,3,,,-1,408,,
image,409,32,c3885b42-f628-4f17-ac24-92c9bbdf7dd6,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_4/01a-Westervoort-1925.jpg,,rivierkaart,3,4,,,-1,409,,
image,410,32,56723d8f-7c37-4079-91a0-3d0d1746eb6e,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_4/01b-Westervoort-1925.jpg,,rivierkaart,3,4,,,-1,410,,
image,411,32,11ca2a74-85f4-4702-bf6e-8f5a784fb765,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_4/02-Reden-1925.jpg,,rivierkaart,3,4,,,-1,411,,
image,412,32,aae21870-9f50-43c6-8833-3cbc5af2e8fc,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_4/03-Doesburg-1925.jpg,,rivierkaart,3,4,,,-1,412,,
image,413,32,011b9fbc-3a5e-455a-ba08-26c8d7bf4c35,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_4/04-Brummen-vierde-uitgave-1961.jpg,,rivierkaart,3,4,,,-1,413,,
image,414,32,a5e02104-cb29-4fed-ad3a-0d188ef96791,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_4/04-Brummen-1925.jpg,,rivierkaart,3,4,,,-1,414,,
image,415,32,aaa965aa-b728-4537-89cf-d69fc452142c,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_4/05-Zutfen-1925.jpg,,rivierkaart,3,4,,,-1,415,,
image,416,32,f6fce482-cf48-4aad-83c8-94384f083f7c,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_4/05-Zutphen-vierde-uitgave-1961.jpg,,rivierkaart,3,4,,,-1,416,,
image,417,32,c0bfcfb3-284e-49fc-8390-d190335f4677,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_4/06-Gorsel-noord-1925.jpg,,rivierkaart,3,4,,,-1,417,,
image,418,32,ceee6b66-47b3-41bf-b470-e1cc6a0f3349,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_4/06-Gorsel-zuid-1925.jpg,,rivierkaart,3,4,,,-1,418,,
image,419,32,427623c0-4583-4b49-887c-b8b3f5c00f47,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_4/06-Gorssel-vierde-uitgave-1960.jpg,,rivierkaart,3,4,,,-1,419,,
image,420,32,259979df-57f8-4f3f-8a73-6f42a9779441,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_4/07-Deventer-oost-1927.jpg,,rivierkaart,3,4,,,-1,420,,
image,421,32,7bb85700-3d7b-47a6-baaf-85216d92c265,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_4/07-Deventer-west-1927.jpg,,rivierkaart,3,4,,,-1,421,,
image,422,32,9f940a0f-b296-468f-ba14-551616c50b90,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_4/08-Olst-noord-1927.jpg,,rivierkaart,3,4,,,-1,422,,
image,423,32,d2d4f199-ae3f-44c7-98a8-c03b127357ba,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_4/08-Olst-zuid-1927.jpg,,rivierkaart,3,4,,,-1,423,,
image,424,32,ee189ff2-ebd7-4b9e-9c38-404206d14c42,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_4/09-Wijhe-noord-1927.jpg,,rivierkaart,3,4,,,-1,424,,
image,425,32,f627fc28-39df-4d37-aa22-ad074ce1e63c,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_4/09-Wijhe-zuid-1927.jpg,,rivierkaart,3,4,,,-1,425,,
image,426,32,5eb6c552-de69-497b-9217-5c59c1d75199,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_4/10-Hattem-oost-1931.jpg,,rivierkaart,3,4,,,-1,426,,
image,427,32,a70e92ae-756c-44bb-a180-1943f0d8d8d5,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_4/10-Hattem-west-1931.jpg,,rivierkaart,3,4,,,-1,427,,
image,428,32,30f091ab-2f47-4748-a4fb-d83d4c6d35b9,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_4/11-Zwolle-oost-1931.jpg,,rivierkaart,3,4,,,-1,428,,
image,429,32,e0a6c54a-29b3-4ad0-b47b-b46cc7ef5f4f,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_4/11-Zwolle-vierde-gedeeltelijk-derde-uitgave-1950.jpg,,rivierkaart,3,4,,,-1,429,,
image,430,32,5165dae4-017d-4872-8fba-b239f87c38a7,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_4/11-Zwolle-west-1931.jpg,,rivierkaart,3,4,,,-1,430,,
image,431,32,bd07e4c7-6b1e-404c-8d19-b2865ce008f7,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_4/11A-Hasselt-derde-uitgave-1951.jpg,,rivierkaart,3,4,,,-1,431,,
image,432,32,fbe1d6d6-996c-42f1-8aa0-50a8f22e8c8b,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_4/11B-Zwartsluis-derde-gedeeltelijk-vierde-uitgave-1951.jpg,,rivierkaart,3,4,,,-1,432,,
image,433,32,56c39406-850e-49c6-b582-edf1134ad810,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_4/11C-Zwartemeer-tweede-gedeeltelijk-vierde-uitgave-1959.jpg,,rivierkaart,3,4,,,-1,433,,
image,434,32,0590d1a0-383d-48e0-83d6-c5f23ebe1989,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_4/12-Kampen-noord-1932.jpg,,rivierkaart,3,4,,,-1,434,,
image,435,32,c813ed18-2d97-4a69-b924-1ad34c88c97d,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_4/12-Kampen-zuid-1932.jpg,,rivierkaart,3,4,,,-1,435,,
image,436,32,e5c404f6-3670-4d99-8a5d-b5b0582935fe,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_4/12A-Ganzendiep-en-Goot-oost-1933.jpg,,rivierkaart,3,4,,,-1,436,,
image,437,32,9b7d8f40-93fe-499f-aa24-8b188439cb65,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_4/12A-Ganzendiep-en-Goot-west-1933.jpg,,rivierkaart,3,4,,,-1,437,,
image,438,32,21071d38-3e53-4964-95f4-78f660295e6c,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_4/13-Keteldiep-oost-1933.jpg,,rivierkaart,3,4,,,-1,438,,
image,439,32,70d2503d-3646-4d30-baf2-6b5d5080bed8,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_4/13-Keteldiep-west-1933.jpg,,rivierkaart,3,4,,,-1,439,,
image,440,32,69d3b74e-9644-43ad-8bab-ec8018eccfbe,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/vassen_herziening/Serie_1/13-Hardinxveld-oost.jpg,,rivierkaart,4,1,,,-1,440,,
image,441,32,e3c006ec-3d05-4e14-9c9d-12d672124c3d,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/vassen_herziening/Serie_1/13-Hardinxveld-west.jpg,,rivierkaart,4,1,,,-1,441,,
image,442,32,3838e580-a49c-4de4-ad28-6988537fce2f,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/vassen_herziening/Serie_1/14-Sliedrecht-oost.jpg,,rivierkaart,4,1,,,-1,442,,
image,443,32,5d1776e6-cf34-4ea1-8285-c30da6bc5ac3,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/vassen_herziening/Serie_1/14-Sliedrecht-west.jpg,,rivierkaart,4,1,,,-1,443,,
image,444,32,325ac0df-4f30-4a26-8bec-9d3c958c1aa2,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/vassen_herziening/Serie_1/15-Dordrecht-oost.jpg,,rivierkaart,4,1,,,-1,444,,
image,445,32,923a1de8-c4c1-45b8-aeac-2f4b16464ca1,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/vassen_herziening/Serie_1/15-Dordrecht-west.jpg,,rivierkaart,4,1,,,-1,445,,
image,446,32,9598ba35-96ec-4f98-a346-49bc50724a18,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/vassen_herziening/Serie_1/15a-Alblasserdam-Zuid.jpg,,rivierkaart,4,1,,,-1,446,,
image,447,32,2e69d072-d702-46f6-9960-d1d7ff5c5184,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/vassen_herziening/Serie_1/16-Puttershoek-Noord-1931.jpg,,rivierkaart,4,1,,,-1,447,,
image,448,32,9fc1f510-4e41-436e-ae7f-a52e4a219dcb,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/vassen_herziening/Serie_1/16-Puttershoek-Zuid-1931.jpg,,rivierkaart,4,1,,,-1,448,,
image,449,32,b8608e2e-c72c-4f99-a73f-4a7e87080425,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/vassen_herziening/Serie_2/02-Pannerden-noord.jpg,,rivierkaart,4,2,,,-1,449,,
image,450,32,97992033-ed5b-4390-af3b-7e56e34000a8,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/vassen_herziening/Serie_2/02-Pannerden-zuid.jpg,,rivierkaart,4,2,,,-1,450,,
image,451,32,0e3439bd-dfc1-435e-a5df-be6464462722,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/vassen_herziening/Serie_2/11-Vianen-oost.jpg,,rivierkaart,4,2,,,-1,451,,
image,452,32,662af9c4-2706-459e-8fe7-d762a300b525,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/vassen_herziening/Serie_2/11-Vianen-west.jpg,,rivierkaart,4,2,,,-1,452,,
image,453,32,623e060a-b39c-4359-abee-60fc32b6c96c,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/vassen_herziening/Serie_2/12-Ameide-oost.jpg,,rivierkaart,4,2,,,-1,453,,
image,454,32,d744f0dd-e434-4910-9b84-37d2a4790fdd,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/vassen_herziening/Serie_2/12-Ameide-west.jpg,,rivierkaart,4,2,,,-1,454,,
image,455,32,fa3d3d33-930b-40e6-922c-4dd3f2a0e794,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/vassen_herziening/Serie_2/13-Schoonhoven-oost.jpg,,rivierkaart,4,2,,,-1,455,,
image,456,32,222b163a-58c7-46b2-9de9-f4c10e79aec6,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/vassen_herziening/Serie_2/13-Schoonhoven-west.jpg,,rivierkaart,4,2,,,-1,456,,
image,457,32,acc6115e-8694-44c6-af31-a692da59145b,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/vassen_herziening/Serie_2/14-Lekkerkerk-oost.jpg,,rivierkaart,4,2,,,-1,457,,
image,458,32,1b6f5981-fc42-438a-92ed-e9c745138cb7,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/vassen_herziening/Serie_2/14-Lekkerkerk-west.jpg,,rivierkaart,4,2,,,-1,458,,
